frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
62,2.550180980585719,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,0.07016126551968682,-0.0231444385289592,0.07388009349036292,0.006538101598884027,1.0001047007571116,1.0001046942457241,-0.00011412334703270409,0.05793615483196552,0.0001141233470327042,1.0001046942457226,-0.14643661857671483
63,2.5913129318854886,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.07194867729742782,-0.02395111043824727,0.07583052061059928,0.006844857597887051,1.0000962037576084,1.0000961966209427,-0.00011947679464003222,0.06773170132133505,0.00011947679464003233,1.0000961966209412,-0.14659063705965575
64,2.6324448831852583,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.07160329704629476,-0.02393874279192687,0.0754989771742502,0.006856349148540532,1.0000991737872318,1.000099166626562,-0.00011967773473997604,0.0655819687218578,0.00011967773473997615,1.0000991666265606,-0.14813247377461294
65,2.673576834485028,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,0.07206721522561566,-0.023932683832470047,0.07593719026801152,0.006760295292074893,1.0001072071487567,1.00010720018726,-0.0001180020602883482,0.06010008431772267,0.00011800206028834831,1.0001072001872586,-0.15091009230114288
66,2.7147087857847976,TRACKED,LK_OPTICAL_FLOW,332,332,1.0,LK_ACCEPTED,0.07051490393155291,-0.021040348009137233,0.07358700918519342,0.006710394424504204,1.0001029424667978,1.000102935607723,-0.00011713053301220445,0.06085877083475604,0.00011713053301220456,1.0001029356077216,-0.14541298084331025
67,2.7558407370845672,TRACKED,LK_OPTICAL_FLOW,331,331,1.0,LK_ACCEPTED,0.0717341181853044,-0.020844662574859285,0.07470129630523796,0.006683066890357237,1.0000964922555282,1.0000964854522496,-0.00011665277610672265,0.06597676127678781,0.00011665277610672276,1.0000964854522483,-0.14181545636235593
68,2.796972688384337,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,0.07214449434923154,-0.022547191915805342,0.07558573892074125,0.007030061439705934,1.0000957649723974,1.0000957574443115,-0.00012270946857611664,0.06976027490645124,0.00012270946857611677,1.0000957574443101,-0.14704482507340985
69,2.8381046396841065,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.07325303382310722,-0.02349581729555439,0.07692893080418681,0.007186299530224326,1.0000957898786367,1.0000957820122196,-0.0001254366019141024,0.07216211492125632,0.0001254366019141025,1.0000957820122183,-0.14975060838530616
70,2.879236590983876,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,0.07281730140016407,-0.02276326829962727,0.07629237030583827,0.00666818598416735,1.0000903372973584,1.000090330524385,-0.00011639231391363258,0.07087407647242,0.00011639231391363267,1.0000903305243838,-0.14061300090859533
71,2.920368542283646,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.07218653976178757,-0.022304912148797484,0.07555399148122958,0.006547362229206862,1.0000911979138787,1.0000911913841208,-0.00011428344943343653,0.06868010965253926,0.00011428344943343662,1.00009119138412,-0.13921818416380027
72,2.9615004935834155,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.06836701928716593,-0.02500669753709417,0.07279686976734254,0.006089150896360579,1.0000894231460509,1.0000894174982804,-0.00010628523510246811,0.06215673323684676,0.00010628523510246819,1.0000894174982795,-0.13594964717680466
73,3.002632444883185,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.07020271154624425,-0.024624981268459578,0.07439630643329788,0.006192397063167164,1.0000846568774784,1.0000846510365875,-0.00010808686665474608,0.06790774412458947,0.00010808686665474616,1.0000846510365864,-0.13443307348899006
74,3.043764396182955,TRACKED,LK_OPTICAL_FLOW,331,331,1.0,LK_ACCEPTED,0.06928597858575358,-0.023053761682319873,0.07302070087509914,0.006056338739183423,1.0000863820630028,1.0000863764759527,-0.00010571218226564087,0.06474688146346416,0.00010571218226564096,1.0000863764759516,-0.13217026678906046
75,3.0848963474827245,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.06881542715530031,-0.02276857847550673,0.0724842822987284,0.005933844276373305,1.0000867877597028,1.0000867823963704,-0.00010357410792292458,0.06299026528123515,0.00010357410792292466,1.0000867823963693,-0.13071155780342422
76,3.126028298782494,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.06876474195121318,-0.022798392075628726,0.07244554104188214,0.0059478670218341,1.0000893596474347,1.0000893542587095,-0.0001038191392280849,0.06141120320661262,0.00010381913922808498,1.0000893542587084,-0.1321326853616456
77,3.1671602500822638,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,0.06883758896537984,-0.022576186587684788,0.07244513686513776,0.005911593331297165,1.000091767740657,1.0000917624174457,-0.00010318623578585549,0.059639034977439304,0.00010318623578585559,1.0000917624174446,-0.1326613378640317
78,3.2082922013820334,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,0.06881403629233773,-0.022205042674386277,0.07230792149560442,0.005402387198123092,1.0000907948284408,1.0000907903827876,-9.429800492901161e-05,0.055971233674235885,9.429800492901169e-05,1.0000907903827863,-0.12613514956632887
79,3.249424152681803,TRACKED,LK_OPTICAL_FLOW,332,332,1.0,LK_ACCEPTED,0.07005319200538906,-0.02270962007281696,0.07364221991490749,0.0057678765121252,1.0000885002304722,1.0000884951629567,-0.00010067734499477095,0.06174141331049106,0.00010067734499477103,1.0000884951629554,-0.12962079908807286
