frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
1741,71.61072721289898,TRACKED,LK_OPTICAL_FLOW,324,324,1.0,LK_ACCEPTED,20.848837109756573,-10.709592021197409,23.43862986801187,-0.9331780217266711,1.0001350390036992,1.0000023903686985,0.01628850821345622,13.028823331330555,-0.016288508213456235,1.0000023903687028,-0.28609414156274093
1742,71.65185916419874,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,20.847008192948238,-10.707672168753277,23.436125828949297,-0.9334338837016278,1.000132977280324,1.0000002561704358,0.016292940270792464,13.026232913889007,-0.016292940270792478,1.0000002561704402,-0.28031335725737205
1743,71.69299111549851,TRACKED,LK_OPTICAL_FLOW,338,338,1.0,LK_ACCEPTED,20.847806929687295,-10.708877357988172,23.437386971374377,-0.9337130349490874,1.0001347627131187,1.0000019619733163,0.016297841475006142,13.023587358761885,-0.016297841475006156,1.0000019619733207,-0.2792005611781096
1744,71.73412306679829,TRACKED,LK_OPTICAL_FLOW,335,335,1.0,LK_ACCEPTED,20.84730439264888,-10.70977359689914,23.43734948616407,-0.9336899990925482,1.0001373340967787,1.0000045395680488,0.01629748132399608,13.021608033579579,-0.016297481323996093,1.0000045395680532,-0.28156454220722776
1745,71.77525501809805,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,20.846913166006857,-10.708477802738742,23.436409396551735,-0.9339589744726189,1.0001362860680933,1.000003415158954,0.016302158768314666,13.019691255485203,-0.01630215876831468,1.0000034151589585,-0.2767354673173962
1746,71.81638696939783,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,20.846389154107897,-10.708511864337027,23.435958847744082,-0.9340485613585326,1.0001370259221554,1.0000041294236541,0.016303734420491944,13.01795380113307,-0.016303734420491958,1.0000041294236586,-0.2761039585782867
1747,71.8575189206976,TRACKED,LK_OPTICAL_FLOW,338,338,1.0,LK_ACCEPTED,20.846100912946554,-10.708049071111304,23.4354909951142,-0.9340474497417272,1.0001384197718108,1.0000055234044123,0.016303737740852635,13.016771818513408,-0.01630373774085265,1.000005523404417,-0.2763081510857542
1748,71.89865087199736,TRACKED,LK_OPTICAL_FLOW,340,340,1.0,LK_ACCEPTED,20.847099478247173,-10.707062747550708,23.435928599821295,-0.9340057871316313,1.0001386438512394,1.000005759309062,0.016303014239774528,13.017966685355633,-0.01630301423977454,1.0000057593090668,-0.27589810244705676
1749,71.93978282329714,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,20.846613447600134,-10.705878527880259,23.43495524398095,-0.9342016229381327,1.000137123284685,1.0000041832154125,0.016306407447402953,13.01686061498281,-0.016306407447402967,1.0000041832154172,-0.2717857049425765
1750,71.9809147745969,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,20.845223958473753,-10.707955127467756,23.434668013240366,-0.9341863493622092,1.000142381704955,1.0000094452835784,0.01630622660488455,13.012190206639024,-0.016306226604884563,1.000009445283583,-0.27650383646151744
1751,72.02204672589667,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,20.844873345998735,-10.707450423034459,23.43412553035571,-0.9342649145086322,1.000142972748475,1.000010013888153,0.01630760747543105,13.010812869373973,-0.016307607475431064,1.0000100138881576,-0.2753883050741961
1752,72.06317867719645,TRACKED,LK_OPTICAL_FLOW,336,336,1.0,LK_ACCEPTED,20.842666994012006,-10.707773567903132,23.43231064587448,-0.9338107211214632,1.0001454458752184,1.0000126159281961,0.01629972053090257,13.010726945133278,-0.016299720530902586,1.0000126159282008,-0.2820080736618964
1753,72.10431062849621,TRACKED,LK_OPTICAL_FLOW,347,347,1.0,LK_ACCEPTED,20.842524826415,-10.709790153184656,23.433105775056294,-0.933875298904362,1.000147969153825,1.0000151204996706,0.016300888765645356,13.008421099116024,-0.016300888765645376,1.0000151204996754,-0.28447918301581065
1754,72.14544257979598,TRACKED,LK_OPTICAL_FLOW,348,348,1.0,LK_ACCEPTED,20.841143904888895,-10.707198395868602,23.43069304892151,-0.9343890219554671,1.0001514831968756,1.0000184878788887,0.01630991236430142,13.00055372753553,-0.016309912364301446,1.0000184878788934,-0.2777286645844692
1755,72.18657453109576,TRACKED,LK_OPTICAL_FLOW,346,346,1.0,LK_ACCEPTED,20.84111971879895,-10.708357834682715,23.431201391497645,-0.9341260119543724,1.0001554895457125,1.0000225685536108,0.01630538720369151,13.000089986716139,-0.016305387203691533,1.0000225685536155,-0.2837429300555352
1756,72.22770648239552,TRACKED,LK_OPTICAL_FLOW,346,346,1.0,LK_ACCEPTED,20.84199934564026,-10.703745568776071,23.429876353168456,-0.934521594115109,1.0001518771572617,1.0000188440459834,0.01631223265311523,13.000067482715599,-0.016312232653115256,1.0000188440459883,-0.272961812856696
1757,72.2688384336953,TRACKED,LK_OPTICAL_FLOW,347,347,1.0,LK_ACCEPTED,20.84162781283601,-10.710772079546643,23.432756739845516,-0.9351837952924227,1.0001668365296579,1.0000336128288678,0.016324034617250578,12.984578986080367,-0.016324034617250606,1.0000336128288727,-0.27952408236516
1758,72.30997038499505,TRACKED,LK_OPTICAL_FLOW,351,351,1.0,LK_ACCEPTED,20.841010433985957,-10.709486735301198,23.431620132698974,-0.9351570038751948,1.0001681204720252,1.000034904233206,0.016323587958112788,12.983349504840046,-0.016323587958112815,1.0000349042332108,-0.2791444740502156
1759,72.35110233629483,TRACKED,LK_OPTICAL_FLOW,344,344,1.0,LK_ACCEPTED,20.841076977952866,-10.709502958282997,23.431686734301252,-0.9352305887185172,1.0001666674614518,1.000033430451022,0.016324848584497408,12.98375416873996,-0.01632484858449744,1.000033430451027,-0.27764648069761266
1760,72.3922342875946,TRACKED,LK_OPTICAL_FLOW,341,341,1.0,LK_ACCEPTED,20.84047419982926,-10.71130066751391,23.43197232124588,-0.9348329794056024,1.000169261402429,1.000036137310445,0.01631795108110247,12.984729802215318,-0.0163179510811025,1.0000361373104498,-0.28515788462427
