frame,timestamp_seconds,was_ocr_sampled,primary_min_temp,primary_max_temp,primary_min_text,primary_max_text,accepted_sample_min_temp,accepted_sample_max_temp,accepted_min_text,accepted_max_text,accepted_min_method,accepted_max_method,clean_min_temp_used,clean_max_temp_used,status,retry_attempted
3227,130.755747703613,0,,,,,,,,,,,29.4,75.9,UNSAMPLED,0
3228,130.79626699326394,0,,,,,,,,,,,29.4,75.9,UNSAMPLED,0
3229,130.8367862829149,0,,,,,,,,,,,29.4,75.9,UNSAMPLED,0
3230,130.87730557256583,0,,,,,,,,,,,29.4,75.9,UNSAMPLED,0
3231,130.91782486221678,0,,,,,,,,,,,29.4,75.9,UNSAMPLED,0
3232,130.95834415186775,1,29.4,76.0,294,76.0-,29.4,76.0,294,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3233,130.9988634415187,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3234,131.03938273116964,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3235,131.07990202082058,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3236,131.12042131047153,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3237,131.16094060012247,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3238,131.20145988977342,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3239,131.2419791794244,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3240,131.28249846907534,1,29.4,76.0,294,76.0-,29.4,76.0,294,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3241,131.32301775872628,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3242,131.36353704837722,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3243,131.40405633802817,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3244,131.44457562767911,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3245,131.4850949173301,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3246,131.52561420698103,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3247,131.56613349663198,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3248,131.60665278628292,1,,76.0,,76.0-,29.4,76.0,29.4,76.00,hsv_green/PSM7,green_channel_otsu/PSM7,29.4,76.0,ACCEPT_RETRY,1
3249,131.64717207593387,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3250,131.6876913655848,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3251,131.72821065523576,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3252,131.76872994488673,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3253,131.80924923453767,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3254,131.84976852418862,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3255,131.89028781383956,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3256,131.9308071034905,1,,76.0,,76.0-,29.4,76.0,29.4,76.0-,hsv_green/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_RETRY,1
3257,131.97132639314145,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3258,132.01184568279243,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3259,132.05236497244337,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3260,132.09288426209432,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3261,132.13340355174526,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3262,132.1739228413962,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3263,132.21444213104715,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3264,132.2549614206981,1,,76.0,,76.0-,29.4,76.0,29.4,76.0-,green_channel_otsu/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_RETRY,1
3265,132.29548071034907,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3266,132.336,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3267,132.37651928965096,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3268,132.4170385793019,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3269,132.45755786895285,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3270,132.4980771586038,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3271,132.53859644825476,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3272,132.5791157379057,1,,76.0,,76.0-,29.4,76.0,29.4,76.0-,green_channel_otsu/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_RETRY,1
3273,132.61963502755665,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3274,132.6601543172076,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3275,132.70067360685854,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3276,132.7411928965095,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3277,132.78171218616046,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3278,132.8222314758114,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3279,132.86275076546235,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3280,132.9032700551133,1,,76.0,,76.0-,29.4,76.0,29.4,76.0-,green_channel_otsu/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_RETRY,1
3281,132.94378934476424,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3282,132.98430863441519,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3283,133.02482792406613,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3284,133.0653472137171,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3285,133.10586650336805,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3286,133.146385793019,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3287,133.18690508266994,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3288,133.22742437232088,1,,76.1,,76.1-,29.4,76.1,29.4,76.1-,green_channel_otsu/PSM7,gray_otsu/PSM7,29.4,76.1,ACCEPT_RETRY,1
3289,133.26794366197183,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3290,133.3084629516228,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3291,133.34898224127375,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3292,133.3895015309247,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3293,133.43002082057563,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3294,133.47054011022658,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3295,133.51105939987752,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3296,133.55157868952847,1,29.6,46.3,29.6,46.3-,29.6,76.3,29.6,76.30,green_difference/PSM7,green_channel_otsu/PSM7,29.6,76.3,ACCEPT_RETRY,1
3297,133.59209797917944,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3298,133.6326172688304,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3299,133.67313655848133,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3300,133.71365584813228,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3301,133.75417513778322,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3302,133.79469442743417,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3303,133.83521371708514,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3304,133.87573300673608,1,29.6,76.35,29.6,76.35,29.6,76.35,29.6,76.35,green_difference/PSM7,gray_otsu/PSM7,29.6,76.35,ACCEPT_PRIMARY,0
3305,133.91625229638703,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3306,133.95677158603797,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3307,133.99729087568892,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3308,134.03781016533986,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3309,134.0783294549908,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3310,134.11884874464178,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3311,134.15936803429273,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3312,134.19988732394367,1,29.6,76.35,29.6,76.35,29.6,76.35,29.6,76.35,green_difference/PSM7,gray_otsu/PSM7,29.6,76.35,ACCEPT_PRIMARY,0
3313,134.24040661359462,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3314,134.28092590324556,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3315,134.3214451928965,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3316,134.36196448254748,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3317,134.40248377219842,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3318,134.44300306184937,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3319,134.4835223515003,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3320,134.52404164115126,1,29.6,764.0,29.6,7640,,,,,,,29.6,76.35,HOLD_PREVIOUS,1
3321,134.5645609308022,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3322,134.60508022045317,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3323,134.64559951010412,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3324,134.68611879975506,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3325,134.726638089406,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3326,134.76715737905695,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3327,134.8076766687079,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3328,134.84819595835884,1,29.6,764.0,29.6,7640,,,,,,,29.6,76.35,HOLD_PREVIOUS,1
3329,134.88871524800982,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3330,134.92923453766076,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3331,134.9697538273117,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3332,135.01027311696265,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3333,135.0507924066136,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3334,135.09131169626454,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3335,135.1318309859155,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3336,135.17235027556646,1,29.6,764.0,29.6,7640,,,,,,,29.6,76.35,HOLD_PREVIOUS,1
3337,135.2128695652174,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3338,135.25338885486835,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3339,135.2939081445193,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3340,135.33442743417024,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3341,135.37494672382118,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3342,135.41546601347216,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3343,135.4559853031231,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3344,135.49650459277404,1,29.6,764.0,29.6,7640,,,,,,,29.6,76.35,HOLD_PREVIOUS,1
3345,135.537023882425,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3346,135.57754317207593,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3347,135.61806246172688,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3348,135.65858175137785,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3349,135.6991010410288,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3350,135.73962033067974,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3351,135.7801396203307,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3352,135.82065890998163,1,29.6,76.4,29.6,76.4,29.6,76.4,29.6,76.4,green_difference/PSM7,gray_otsu/PSM7,29.6,76.4,ACCEPT_PRIMARY,0
3353,135.86117819963258,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3354,135.90169748928352,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3355,135.9422167789345,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3356,135.98273606858544,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3357,136.02325535823638,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3358,136.06377464788733,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3359,136.10429393753827,0,,,,,,,,,,,29.6,76.4,UNSAMPLED,0
3360,136.14481322718922,1,29.6,76.3,29.6,76.3-,29.6,76.3,29.6,76.3-,green_difference/PSM7,gray_otsu/PSM7,29.6,76.3,ACCEPT_PRIMARY,0
3361,136.1853325168402,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3362,136.22585180649114,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3363,136.26637109614208,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3364,136.30689038579303,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3365,136.34740967544397,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3366,136.38792896509491,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3367,136.42844825474586,0,,,,,,,,,,,29.6,76.3,UNSAMPLED,0
3368,136.46896754439683,1,29.6,76.35,29.6,76.35,29.6,76.35,29.6,76.35,green_difference/PSM7,gray_otsu/PSM7,29.6,76.35,ACCEPT_PRIMARY,0
3369,136.50948683404778,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3370,136.55000612369872,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3371,136.59052541334967,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3372,136.6310447030006,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3373,136.67156399265156,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3374,136.71208328230253,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3375,136.75260257195347,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3376,136.79312186160442,1,29.6,76.35,29.6,76.35,29.6,76.35,29.6,76.35,green_difference/PSM7,gray_otsu/PSM7,29.6,76.35,ACCEPT_PRIMARY,0
3377,136.83364115125536,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3378,136.8741604409063,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3379,136.91467973055725,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3380,136.95519902020823,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3381,136.99571830985917,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3382,137.03623759951012,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3383,137.07675688916106,0,,,,,,,,,,,29.6,76.35,UNSAMPLED,0
3384,137.117276178812,1,29.6,76.2,29.6,76.20,29.6,76.2,29.6,76.20,green_difference/PSM7,gray_otsu/PSM7,29.6,76.2,ACCEPT_PRIMARY,0
3385,137.15779546846295,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3386,137.1983147581139,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3387,137.23883404776487,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3388,137.2793533374158,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3389,137.31987262706676,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3390,137.3603919167177,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3391,137.40091120636865,0,,,,,,,,,,,29.6,76.2,UNSAMPLED,0
3392,137.4414304960196,1,29.6,75.9,29.6,75.9-,29.6,75.9,29.6,75.9-,green_difference/PSM7,gray_otsu/PSM7,29.6,75.9,ACCEPT_PRIMARY,0
3393,137.48194978567057,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3394,137.5224690753215,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3395,137.56298836497245,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3396,137.6035076546234,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3397,137.64402694427434,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3398,137.6845462339253,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3399,137.72506552357623,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3400,137.7655848132272,1,29.6,75.9,29.6,75.9-,29.6,75.9,29.6,75.9-,green_difference/PSM7,gray_otsu/PSM7,29.6,75.9,ACCEPT_PRIMARY,0
3401,137.80610410287815,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3402,137.8466233925291,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3403,137.88714268218004,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3404,137.927661971831,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3405,137.96818126148193,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3406,138.0087005511329,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3407,138.04921984078385,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3408,138.0897391304348,1,29.6,45.8,29.6,45.8-,,,,,,,29.6,75.9,HOLD_PREVIOUS,1
3409,138.13025842008574,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3410,138.17077770973668,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3411,138.21129699938763,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3412,138.25181628903857,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3413,138.29233557868955,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3414,138.3328548683405,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3415,138.37337415799144,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3416,138.41389344764238,1,29.6,761.0,296,7610,,,,,,,29.6,75.9,HOLD_PREVIOUS,1
3417,138.45441273729332,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3418,138.49493202694427,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3419,138.53545131659524,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3420,138.5759706062462,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3421,138.61648989589713,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3422,138.65700918554808,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3423,138.69752847519902,0,,,,,,,,,,,29.6,75.9,UNSAMPLED,0
3424,138.73804776484997,1,29.4,76.0,294,76.0-,29.4,76.0,294,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3425,138.77856705450094,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3426,138.81908634415188,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3427,138.85960563380283,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3428,138.90012492345377,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3429,138.94064421310472,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3430,138.98116350275566,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3431,139.0216827924066,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3432,139.06220208205758,1,29.4,76.0,294,76.0-,29.4,76.0,294,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3433,139.10272137170853,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3434,139.14324066135947,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3435,139.18375995101042,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3436,139.22427924066136,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3437,139.2647985303123,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3438,139.30531781996328,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3439,139.34583710961422,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3440,139.38635639926517,1,29.4,76.0,294,76.0-,29.4,76.0,294,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3441,139.4268756889161,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3442,139.46739497856706,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3443,139.507914268218,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3444,139.54843355786895,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3445,139.58895284751992,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3446,139.62947213717086,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3447,139.6699914268218,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3448,139.71051071647275,1,29.4,76.1,29.4,76.1-,29.4,76.1,29.4,76.1-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.1,ACCEPT_PRIMARY,0
3449,139.7510300061237,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3450,139.79154929577464,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3451,139.83206858542562,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3452,139.87258787507656,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3453,139.9131071647275,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3454,139.95362645437845,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3455,139.9941457440294,0,,,,,,,,,,,29.4,76.1,UNSAMPLED,0
3456,140.03466503368034,1,29.4,76.0,29.4,76.0-,29.4,76.0,29.4,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3457,140.07518432333129,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3458,140.11570361298226,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3459,140.1562229026332,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3460,140.19674219228415,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3461,140.2372614819351,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3462,140.27778077158604,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3463,140.31830006123698,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3464,140.35881935088796,1,29.4,76.0,29.4,76.0-,29.4,76.0,29.4,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3465,140.3993386405389,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3466,140.43985793018985,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3467,140.4803772198408,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3468,140.52089650949173,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3469,140.56141579914268,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3470,140.60193508879365,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3471,140.6424543784446,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3472,140.68297366809554,1,29.4,76.0,29.4,76.0-,29.4,76.0,29.4,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3473,140.7234929577465,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3474,140.76401224739743,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3475,140.80453153704838,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3476,140.84505082669932,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3477,140.8855701163503,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3478,140.92608940600124,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3479,140.96660869565218,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3480,141.00712798530313,1,29.4,76.0,29.4,76.0-,29.4,76.0,29.4,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3481,141.04764727495407,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3482,141.08816656460502,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3483,141.128685854256,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3484,141.16920514390694,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3485,141.20972443355788,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3486,141.25024372320883,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3487,141.29076301285977,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3488,141.33128230251071,1,29.4,76.0,29.4,76.0-,29.4,76.0,29.4,76.0-,green_difference/PSM7,gray_otsu/PSM7,29.4,76.0,ACCEPT_PRIMARY,0
3489,141.37180159216166,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3490,141.41232088181263,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3491,141.45284017146358,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3492,141.49335946111452,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3493,141.53387875076547,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3494,141.5743980404164,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3495,141.61491733006736,0,,,,,,,,,,,29.4,76.0,UNSAMPLED,0
3496,141.65543661971833,1,29.4,75.8,29.40,75.8,29.4,75.8,29.40,75.8,green_difference/PSM7,gray_otsu/PSM7,29.4,75.8,ACCEPT_PRIMARY,0
3497,141.69595590936927,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3498,141.73647519902022,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3499,141.77699448867116,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3500,141.8175137783221,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3501,141.85803306797305,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3502,141.898552357624,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3503,141.93907164727497,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3504,141.97959093692592,1,29.4,75.8,294,75.8-,29.4,75.8,294,75.8-,green_difference/PSM7,gray_otsu/PSM7,29.4,75.8,ACCEPT_PRIMARY,0
3505,142.02011022657686,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3506,142.0606295162278,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3507,142.10114880587875,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3508,142.1416680955297,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3509,142.18218738518067,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3510,142.2227066748316,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3511,142.26322596448256,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3512,142.3037452541335,1,29.4,75.8,294,75.8-,29.4,75.8,294,75.8-,green_difference/PSM7,gray_otsu/PSM7,29.4,75.8,ACCEPT_PRIMARY,0
3513,142.34426454378445,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3514,142.3847838334354,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3515,142.42530312308637,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3516,142.4658224127373,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3517,142.50634170238826,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3518,142.5468609920392,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
3519,142.58738028169014,0,,,,,,,,,,,29.4,75.8,UNSAMPLED,0
