frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
47,1.9043760129659644,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.005123061310882804,-0.010219392962540041,0.01143161186000807,-3.701243419390048e-05,1.0000236654938781,1.0000236654936696,6.460041285062085e-07,-0.020579059241103672,-6.460041285062107e-07,1.0000236654936692,-0.02116538728151035
48,1.9448946515397083,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.004609744917388525,-0.011124613887091073,0.012041876196849429,-2.5749440241557026e-05,1.000025392566604,1.000025392566503,4.494239244978398e-07,-0.021076710963051453,-4.494239244978419e-07,1.0000253925665026,-0.023025414496671733
49,1.9854132901134522,TRACKED,LK_OPTICAL_FLOW,259,259,1.0,LK_ACCEPTED,-0.0034875581558253543,-0.014417479470807848,0.014833299571620258,0.0006147843513528198,1.000031656745631,1.0000316566880627,-1.0730350797871126e-05,-0.018597270133043284,1.073035079787113e-05,1.0000316566880623,-0.036480114251338194
50,2.025931928687196,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.0030125870194979143,-0.01441683841841268,0.01472823514657025,0.0006531129291743671,1.000026709964511,1.000026709899541,-1.1399275467301278e-05,-0.014635270501463373,1.1399275467301283e-05,1.0000267098995406,-0.034533126496957056
51,2.06645056726094,TRACKED,LK_OPTICAL_FLOW,256,256,1.0,LK_ACCEPTED,-0.002756528511781653,-0.015604706459214412,0.015846302821620986,0.0009044291306743819,1.000029513316561,1.00002951319197,-1.578573205612024e-05,-0.014067819985766184,1.5785732056120247e-05,1.0000295131919696,-0.03987390712053758
52,2.106969205834684,TRACKED,LK_OPTICAL_FLOW,256,256,1.0,LK_ACCEPTED,-0.0027323862615276084,-0.015000423419508024,0.015247250160166903,0.000867873522001314,1.000028298779939,1.000028298665216,-1.5147679097930283e-05,-0.01357264603276072,1.514767909793029e-05,1.0000282986652158,-0.038278297345774454
53,2.147487844408428,TRACKED,LK_OPTICAL_FLOW,256,256,1.0,LK_ACCEPTED,-0.0018172897046042635,-0.015617613578967848,0.01572298940317717,0.0009056289232478141,1.0000284596331233,1.0000284595082016,-1.580665635014559e-05,-0.012444179905640887,1.5806656350145597e-05,1.0000284595082014,-0.0393944375797171
54,2.1880064829821717,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.001978395172841374,-0.01553702170969018,0.01566247397658831,0.0008857922327985305,1.000028719872943,1.0000287197534339,-1.5460434959286393e-05,-0.012938028590044122,1.54604349592864e-05,1.0000287197534337,-0.03921718173174572
55,2.228525121555916,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.0018741877488537284,-0.01556211515458017,0.015674565633610624,0.000898311732787312,1.0000285161070195,1.0000285159841082,-1.5678944535502815e-05,-0.012598524201027852,1.5678944535502825e-05,1.000028515984108,-0.03928431202919016
56,2.2690437601296596,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.001986978113677651,-0.015658936372005883,0.015784497785066295,0.0008860567533696734,1.0000285972921938,1.0000285971726133,-1.5465049951120956e-05,-0.012865944609662864,1.5465049951120966e-05,1.000028597172613,-0.0392832111950393
57,2.3095623987034037,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.001850973341788631,-0.015664660121046836,0.015773638737460904,0.0008960652942125745,1.0000285991129214,1.0000285989906241,-1.5639736966035605e-05,-0.012647253597486231,1.563973696603562e-05,1.000028598990624,-0.03940160727875312
58,2.3500810372771475,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.0015034178628638983,-0.015663959888684076,0.015735943081515068,0.0009243227895505345,1.0000284987552799,1.0000284986251478,-1.6132935783662067e-05,-0.011998728781227524,1.6132935783662084e-05,1.0000284986251475,-0.03966837886103124
59,2.3905996758508916,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.0013525016225912623,-0.015665671116664726,0.015723947092718654,0.0009232398746797453,1.000028270119203,1.0000282699893757,-1.6114031130867004e-05,-0.011710559880150174,1.611403113086702e-05,1.0000282699893754,-0.03954824594063943
60,2.4311183144246353,TRACKED,LK_OPTICAL_FLOW,255,255,1.0,LK_ACCEPTED,-0.004417273545413991,-0.021184982336478697,0.021640604940064145,0.0018916936252866385,1.000028902020368,1.000028901475315,-3.301723643150177e-05,-0.007065944259873188,3.301723643150179e-05,1.000028901475315,-0.0561887218038432
61,2.4716369529983795,TRACKED,LK_OPTICAL_FLOW,266,266,1.0,LK_ACCEPTED,-0.004665029451643932,-0.020780917277136268,0.021298099038737844,0.0019060463636125398,1.0000312217391045,1.0000312211857478,-3.326782338144173e-05,-0.008678033107139146,3.326782338144175e-05,1.000031221185748,-0.05705849340030334
62,2.512155591572123,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004588040779253788,-0.020752000005643367,0.021253132061564903,0.001925287083125022,1.0000313064249162,1.0000313058603312,-3.3603650617557046e-05,-0.008494039094763208,3.3603650617557066e-05,1.0000313058603314,-0.05728514936000604
63,2.552674230145867,TRACKED,LK_OPTICAL_FLOW,266,266,1.0,LK_ACCEPTED,-0.00456445598058508,-0.020769213593041513,0.02126486519289693,0.0019266329794062472,1.0000314188884778,1.000031418323103,-3.3627145456149216e-05,-0.008531152947498517,3.3627145456149236e-05,1.0000314183231032,-0.057371381774500296
64,2.593192868719611,TRACKED,LK_OPTICAL_FLOW,266,266,1.0,LK_ACCEPTED,-0.004536745996119862,-0.02077238825262384,0.021262036072564983,0.0019241491725986112,1.0000314267855053,1.0000314262215875,-3.3583793752572934e-05,-0.008529306810877222,3.3583793752572954e-05,1.000031426221588,-0.057350602616477064
65,2.633711507293355,TRACKED,LK_OPTICAL_FLOW,266,266,1.0,LK_ACCEPTED,-0.004054141981896464,-0.02114265389582215,0.021527839672570468,0.0019033196012441802,1.0000321106292793,1.0000321100775043,-3.322026044256241e-05,-0.008658866572185371,3.322026044256243e-05,1.000032110077505,-0.0578164577814344
66,2.674230145867099,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004065384574687414,-0.021128928174618977,0.02151648106797006,0.0019021243698730266,1.000032096103699,1.0000320955526167,-3.3199398567748174e-05,-0.008670826936852921,3.3199398567748194e-05,1.0000320955526174,-0.05778240851433907
67,2.7147487844408427,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004011264020732597,-0.02124454084844274,0.02161991570069541,0.001918310401031223,1.0000320905463613,1.0000320899858604,-3.3481906985202214e-05,-0.008477539618372224,3.348190698520223e-05,1.0000320899858608,-0.058076154532177765
68,2.755267423014587,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004004274459703083,-0.021241800881853123,0.021615927429858902,0.0019137340156988427,1.0000320355711902,1.0000320350133605,-3.3402029593965445e-05,-0.008473708805222052,3.3402029593965465e-05,1.000032035013361,-0.05799590623522206
69,2.7957860615883305,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004007227326269458,-0.021267609924791486,0.021641836861909156,0.0019154193184738612,1.000032042977661,1.000032042418848,-3.3431444866164095e-05,-0.008467281853156013,3.343144486616412e-05,1.0000320424188485,-0.05804409568637519
70,2.8363047001620747,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.00397753611571261,-0.021229218997120824,0.021598623400103857,0.0019142663742283974,1.0000319536004978,1.0000319530423576,-3.3411318562096253e-05,-0.008390050314849096,3.3411318562096274e-05,1.000031953042358,-0.057949923208729305
71,2.8768233387358184,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.004019556986690986,-0.021124624684773607,0.021503641701856053,0.001893979172716774,1.000031917789962,1.0000319172435892,-3.305722760205741e-05,-0.008579123634866678,3.305722760205743e-05,1.0000319172435894,-0.057601527273008955
72,2.9173419773095626,TRACKED,LK_OPTICAL_FLOW,267,267,1.0,LK_ACCEPTED,-0.0037911492003104286,-0.021974234895367317,0.02229887466882114,0.0017291907967419376,1.000029911437366,1.000029910981934,-3.0180975523106375e-05,-0.008447309386916884,3.0180975523106396e-05,1.0000299109819342,-0.05564733055853048
