frame,timestamp_seconds,status,method,matched_points,inlier_count,inlier_ratio,reason,camera_dx_pixels,camera_dy_pixels,camera_translation_pixels,camera_rotation_deg,camera_scale,H00,H01,H02,H10,H11,H12
985,39.910858995137765,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.9882863268881,-9.981522299468793,22.341942120157203,-1.0024178822433936,1.0000104935689869,0.9998574497374769,0.01749478358133032,11.682022375864301,-0.017494783581330418,0.9998574497374765,1.283563318593964
986,39.95137763371151,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.989638802913646,-9.983064403367166,22.343841083232032,-1.002248878893146,1.00001027537043,0.999857283171702,0.01749183052016804,11.68489892334381,-0.01749183052016814,0.9998572831717015,1.280211207123728
987,39.99189627228525,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.98948371821723,-9.982605742578812,22.34349741496705,-1.0021936765941328,1.0000106887478375,0.9998577133381213,0.017490874426044738,11.684927457318103,-0.01749087442604484,0.9998577133381209,1.2798514877918377
988,40.032414910858996,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.989476724970473,-9.982916021228789,22.343629786250997,-1.002266346337719,1.0000102359260308,0.9998572384006542,0.01749213465111797,11.684619516015086,-0.017492134651118072,0.9998572384006538,1.2805757231730044
989,40.07293354943274,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.989240031029112,-9.982880091773495,22.343401977873118,-1.0022821441664913,1.000010282692755,0.9998572803371818,0.017492411153935596,11.684223261343725,-0.017492411153935693,0.9998572803371814,1.2807684848982912
990,40.113452188006484,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.98898088710405,-9.98289705864073,22.343177719125556,-1.0022796369989706,1.000010635556804,0.9998576339126799,0.01749237357421673,11.683755867364859,-0.017492373574216825,0.9998576339126795,1.2805577507718857
991,40.15397082658023,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.988940877236587,-9.982871821465835,22.343130648981944,-1.0022684864123181,1.000010645277084,0.9998576470357229,0.017492179157499357,11.683800778774282,-0.017492179157499455,0.9998576470357223,1.2804522621870442
992,40.19448946515397,TRACKED,LK_OPTICAL_FLOW,333,333,1.0,LK_ACCEPTED,19.99163774354645,-9.990736416822415,22.349058007433165,-1.0021470162441308,1.0000149388618822,0.9998619770459002,0.017490134499132032,11.684707874586987,-0.01749013449913213,0.9998619770458996,1.2692006805902805
993,40.235008103727715,TRACKED,LK_OPTICAL_FLOW,332,332,1.0,LK_ACCEPTED,19.992269815845702,-9.990555624287083,22.349542591998375,-1.002304089331333,1.0000139201460134,0.9998609105339467,0.017492857743218543,11.68471535737489,-0.01749285774321864,0.9998609105339461,1.2716362750787342
994,40.27552674230146,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,19.992283795211733,-9.990739297601863,22.349637201997975,-1.002269447571676,1.0000158018586474,0.9998628025349068,0.017492286129481605,11.683792830720229,-0.017492286129481702,0.9998628025349062,1.270178608511453
995,40.3160453808752,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,19.991644512429048,-9.990939054800947,22.34915464862332,-1.0022628084143732,1.0000151740658836,0.9998621768651067,0.01749215928894038,11.683614860069376,-0.017492159288940476,0.9998621768651061,1.2701979948699793
996,40.356564019448946,TRACKED,LK_OPTICAL_FLOW,334,334,1.0,LK_ACCEPTED,19.991308041561297,-9.988620624592443,22.34781732506839,-1.001356687065768,1.0000157617766166,0.999863040996066,0.017476356936323902,11.690310474643582,-0.017476356936324,0.9998630409960655,1.2619881365434102
997,40.39708265802269,TRACKED,LK_OPTICAL_FLOW,323,323,1.0,LK_ACCEPTED,19.98936174520361,-9.988895386019351,22.346199095449055,-1.0012571123953131,1.0000172371926161,0.9998645465575404,0.017474645050394828,11.68822232418825,-0.017474645050394925,0.9998645465575399,1.2598950986142445
998,40.43760129659643,TRACKED,LK_OPTICAL_FLOW,320,320,1.0,LK_ACCEPTED,19.990215085420232,-9.989583808230975,22.347270164900078,-1.0010738124113816,1.0000162441261584,0.9998636095422188,0.017471428945399787,11.691219084608257,-0.017471428945399888,0.9998636095422182,1.2575981365602844
999,40.47811993517018,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.99025218558961,-9.9894023293744,22.347222228759907,-1.001063818131286,1.0000165154463518,0.9998638838685809,0.017471259276323654,11.691162057062446,-0.017471259276323755,0.9998638838685803,1.2575393505542192
1000,40.51863857374392,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.99019353888866,-9.989529066587352,22.347226420619172,-1.0010843068787298,1.0000166178591443,0.9998639800180235,0.017471618613037962,11.690869393095399,-0.017471618613038063,0.9998639800180228,1.2575964371060981
1001,40.559157212317665,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.990197216296338,-9.989541634754517,22.3472353283111,-1.0010839436602024,1.000016638904564,0.9998640011709896,0.017471612642232334,11.690862398591378,-0.017471612642232435,0.9998640011709891,1.257569894199519
1002,40.59967585089141,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.990182213678963,-9.989535012668682,22.347218947900885,-1.0010847489048549,1.0000166354013489,0.9998639974227601,0.017471626633285598,11.69084307913545,-0.017471626633285702,0.9998639974227596,1.2575872697095494
1003,40.64019448946515,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.990186008948513,-9.989540997459528,22.34722501816021,-1.0010871480097814,1.0000166417694614,0.9998640030583229,0.01747166861113061,11.69082311827909,-0.017471668611130715,0.9998640030583223,1.2576054456694203
1004,40.680713128038896,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.99018580631514,-9.98954714663762,22.347227585673778,-1.0010860877362315,1.0000166632472869,0.9998640248561879,0.017471650483629662,11.69081766621262,-0.017471650483629766,0.9998640248561873,1.2575772319155119
1005,40.72123176661264,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.990229690951423,-9.989539401225613,22.34726337934099,-1.0010910905355894,1.0000167975646785,0.9998641576275311,0.01747174013379664,11.690733545109127,-0.017471740133796744,0.9998641576275304,1.2575786231897144
1006,40.76175040518638,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.99021935914618,-9.989537804136546,22.34725342334167,-1.001089087781822,1.0000167979398074,0.9998641586133206,0.01747170519045163,11.690739355204135,-0.017471705190451735,0.9998641586133199,1.2575573833590517
1007,40.80226904376013,TRACKED,LK_OPTICAL_FLOW,319,319,1.0,LK_ACCEPTED,19.987002578306488,-9.988579744372998,22.343947667655524,-1.0019012654179527,1.0000291902334382,0.9998763012474486,0.01748609512348218,11.672844120667916,-0.017486095123482284,0.999876301247448,1.261896535880682
1008,40.84278768233387,TRACKED,LK_OPTICAL_FLOW,324,324,1.0,LK_ACCEPTED,19.987603642864883,-9.990809338820497,22.3454821077758,-1.0019685018140532,1.0000331934194777,0.9998802833008211,0.017487338477544852,11.6702998611179,-0.017487338477544957,0.9998802833008205,1.2585513024144228
1009,40.88330632090762,TRACKED,LK_OPTICAL_FLOW,316,316,1.0,LK_ACCEPTED,19.9860260060035,-9.989363203115374,22.343424373099204,-1.0018577770029322,1.0000305746213787,0.9998776986956944,0.0174853604071199,11.67132584534142,-0.017485360407120003,0.9998776986956938,1.2599720835084056
1010,40.923824959481365,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.985850510244177,-9.989892830811868,22.343504187770858,-1.0018330432968445,1.0000315897377678,0.9998787212049769,0.017484946524001514,11.670694607538241,-0.017484946524001618,0.9998787212049762,1.2586867661605676
1011,40.96434359805511,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.985750435433488,-9.989895440738735,22.3434158396679,-1.0018250209075548,1.0000318581310423,0.9998789920054064,0.017484811216531705,11.670486168038146,-0.017484811216531806,0.9998789920054058,1.2584675752468935
1012,41.00486223662885,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.98581353872885,-9.989988822969508,22.343514036245352,-1.0018375138127995,1.0000321442117246,0.9998792742299041,0.017485034234445824,11.670261599056266,-0.017485034234445924,0.9998792742299034,1.2583814567222467
1013,41.045380875202596,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.984735960297712,-9.989750522668317,22.342443619890112,-1.0018430049440137,1.0000327198993053,0.9998798481537405,0.017485140126843608,11.668765881018867,-0.01748514012684371,0.9998798481537398,1.2584120447165656
1014,41.08589951377634,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.984744319441347,-9.989825395095863,22.34248457396682,-1.0018461843611817,1.0000326097477956,0.9998797370487947,0.017485193685516397,11.668819639164939,-0.017485193685516497,0.9998797370487938,1.2584247802136417
1015,41.126418152350084,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.984751276128804,-9.98982540516414,22.34249080103637,-1.0018480477745988,1.0000326208494068,0.9998797475800426,0.017485226398412414,11.66880415366354,-0.017485226398412518,0.9998797475800416,1.258440651399891
1016,41.16693679092383,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.98473699510339,-9.98987531730802,22.342500343936756,-1.001843437743968,1.000032708598455,0.9998798367225387,0.017485147482129634,11.668770701256467,-0.01748514748212974,0.9998798367225377,1.2582974444369532
1017,41.20745542949757,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.984764195064713,-9.989807635977229,22.342494411684868,-1.0018386947262157,1.0000329294024353,0.999880058940205,0.017485068571446195,11.668693559039328,-0.0174850685714463,0.999880058940204,1.258207958450516
1018,41.247974068071315,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.984768296016455,-9.989796962346304,22.342493307470583,-1.0018389865007526,1.0000329072658722,0.9998800367179844,0.017485073276215055,11.668709623923212,-0.01748507327621516,0.9998800367179834,1.2582323097993362
1019,41.28849270664506,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.98476423408988,-9.98979338243197,22.34248807353021,-1.0018391491839895,1.0000328987172353,0.9998800281210081,0.017485075965763913,11.668709773078032,-0.017485075965764017,0.9998800281210071,1.2582417375736077
1020,41.3290113452188,TRACKED,LK_OPTICAL_FLOW,315,315,1.0,LK_ACCEPTED,19.986006943319126,-9.991239840053652,22.34424639767194,-1.002008773405506,1.0000303931544634,0.9998774711724107,0.01748799229573624,11.670189091022966,-0.017487992295736346,0.9998774711724098,1.2598890664609046
1021,41.369529983792546,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,19.984496113091495,-9.990769584568568,22.342684748841386,-1.0019457010115502,1.0000307308223895,0.9998778280392503,0.017486897514249262,11.668975361131675,-0.01748689751424937,0.9998778280392493,1.2594873657113943
1022,41.41004862236629,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.984395205886017,-9.990907546057656,22.34265618360789,-1.001932520320603,1.0000310487797521,0.9998781499707715,0.017486673055743134,11.668776157835547,-0.01748667305574324,0.9998781499707705,1.2590512236481697
1023,41.45056726094003,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.984355850379984,-9.990924788091377,22.34262869216412,-1.001938777847838,1.000030957329912,0.9998780566251101,0.017486780657774724,11.668744894577703,-0.017486780657774835,0.999878056625109,1.2591476528322012
1024,41.49108589951378,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.984338096226338,-9.990907383223714,22.342605029056873,-1.0019394984825507,1.0000309207459868,0.9998780198268392,0.017486792593973698,11.668744961941854,-0.01748679259397381,0.9998780198268381,1.2591903600372172
1025,41.53160453808752,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.984364242678794,-9.990945734312618,22.342645565152715,-1.0019511144706512,1.000030936601498,0.999878032134682,0.017486995583738327,11.668665796288044,-0.017486995583738438,0.9998780321346808,1.2592760146332156
1026,41.572123176661265,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.984371684325424,-9.990944571174566,22.342651701209288,-1.001949671649543,1.0000309336106503,0.9998780295846482,0.01748697035253161,11.668686980935416,-0.01748697035253172,0.999878029584647,1.2592622538151848
1027,41.61264181523501,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.984342004180007,-9.990984064612292,22.342642814120495,-1.0019509297324243,1.0000309668881795,0.9998780624731156,0.01748699288944785,11.668625434451105,-0.017486992889447963,0.9998780624731144,1.2592213975394682
1028,41.65316045380875,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.985560560669114,-9.991074604850041,22.343773241864323,-1.0019361768649644,1.0000308045007549,0.9998779046131439,0.0174867325951952,11.67006996256334,-0.017486732595195315,0.9998779046131427,1.2590400417664818
1029,41.693679092382496,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.98554915380703,-9.99107384690933,22.34376269999376,-1.0019346007281744,1.000030829075795,0.999877929665465,0.01748670551950069,11.67005551854913,-0.017486705519500805,0.9998779296654638,1.2590114461486024
1030,41.73419773095624,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.985561012057474,-9.991066451987706,22.343770000040415,-1.0019329604346277,1.0000308196730743,0.9998779207648,0.01748667673005502,11.67008689215908,-0.01748667673005513,0.9998779207647989,1.2590046881441486
1031,41.77471636952998,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.986039689073664,-9.991143354074836,22.344232543878107,-1.0019257533827524,1.0000307151387748,0.9998778184460678,0.017486549130738226,11.670692300835816,-0.017486549130738334,0.9998778184460666,1.258895235485713
1032,41.81523500810373,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.987969981275455,-9.991557900817725,22.346144483059305,-1.0020388985690205,1.0000289869806995,0.9998760560186557,0.01748849342345344,11.672817286078185,-0.017488493423453547,0.9998760560186545,1.2605710012384321
1033,41.85575364667747,TRACKED,LK_OPTICAL_FLOW,310,310,1.0,LK_ACCEPTED,19.987080048574853,-9.991182449599023,22.345180590214852,-1.0019363423095162,1.0000292053089377,0.9998763056153415,0.017486707518611925,11.672624845822655,-0.017486707518612032,0.9998763056153402,1.259683666949316
1034,41.896272285251214,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.9869941563245,-9.991388271227095,22.345195792191305,-1.001946689924224,1.000029587038552,0.9998766841284753,0.017486894771286923,11.672206823882538,-0.01748689477128703,0.9998766841284741,1.2594160007290323
1035,41.93679092382496,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.98747950812094,-9.991472161670515,22.34566743341965,-1.0019399967327194,1.0000294504073899,0.9998765495609849,0.01748677557829502,11.672835511508993,-0.017486775578295127,0.9998765495609837,1.2593204191662237
1036,41.9773095623987,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.987415718362854,-9.991567392216439,22.345652956489353,-1.001923126554334,1.000029638379096,0.9998767426527174,0.017486484461351703,11.67278787917483,-0.01748648446135181,0.9998767426527162,1.2589461897449423
1037,42.017828200972446,TRACKED,LK_OPTICAL_FLOW,313,313,1.0,LK_ACCEPTED,19.988159838292063,-9.992156020222637,22.346581744275415,-1.001821120368488,1.000029490957915,0.9998766263844409,0.017484701759424664,11.674462107726043,-0.01748470175942477,0.9998766263844397,1.257272441278111
1038,42.05834683954619,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.988123970440483,-9.99212086905419,22.34653394420454,-1.0018162783211813,1.0000294080288492,0.9998765449456742,0.017484615810242615,11.674519616292555,-0.01748461581024272,0.9998765449456731,1.2572916755780124
1039,42.09886547811993,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.98812060187379,-9.992155428267267,22.346546384121694,-1.001814811251419,1.0000294506027707,0.9998765879607847,0.017484590952571672,11.674500649737142,-0.017484590952571773,0.9998765879607836,1.2572205602025435
1040,42.13938411669368,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.988104171151235,-9.992174267822293,22.346540111509956,-1.001812697280539,1.0000293758716048,0.9998765138861484,0.017484552754770264,11.674549961726541,-0.017484552754770365,0.9998765138861474,1.2572128298799403
1041,42.17990275526742,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.988091054626125,-9.992209276807102,22.34654403346376,-1.0018137331783183,1.0000293658833657,0.9998765035833183,0.017484570657729674,11.674534845592285,-0.017484570657729775,0.9998765035833173,1.2571942241476715
1042,42.220421393841164,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.988098159179003,-9.992211944043504,22.34655158085159,-1.001812510278642,1.000029349061009,0.999876487136717,0.01748454902261707,11.674562860823967,-0.01748454902261717,0.999876487136716,1.2571856048078203
1043,42.26094003241491,TRACKED,LK_OPTICAL_FLOW,314,314,1.0,LK_ACCEPTED,19.991349624621193,-9.990417325046906,22.34865763625277,-1.0012174819757291,1.0000250698897672,0.9998723901454735,0.01747409032860189,11.685456573789189,-0.017474090328601994,0.9998723901454724,1.2542532154316826
1044,42.30145867098866,TRACKED,LK_OPTICAL_FLOW,317,317,1.0,LK_ACCEPTED,19.988776822731325,-9.988650125406366,22.345566231284934,-1.0007280065566477,0.999998970376559,0.9998464438570648,0.01746509262957428,11.703808292014168,-0.017465092629574384,0.9998464438570637,1.2627161061306602
1045,42.3419773095624,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.991381191268488,-9.987404469691796,22.347339214676612,-1.0005042372390287,0.9999988308685119,0.9998463725727791,0.017461185281820252,11.708333809416052,-0.017461185281820352,0.999846372572778,1.2614952757397955
1046,42.382495948136146,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.990883093372076,-9.98836213250496,22.34732165032151,-1.0003656316895853,0.9999991246862199,0.9998467085835373,0.017458771659914274,11.70877920314935,-0.017458771659914378,0.9998467085835363,1.2588316097427967
1047,42.42301458670989,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.99144276316133,-9.988291866772101,22.347790901307924,-1.0003558331560756,0.9999991938012084,0.9998467806737181,0.01745860187610983,11.70937423144901,-0.01745860187610994,0.9998467806737171,1.2587586105540125
1048,42.46353322528363,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.991355946862427,-9.988435400915193,22.34777739177674,-1.0003455545361981,0.9999993799165173,0.9998469698926442,0.017458425757119346,11.709250852152909,-0.01745842575711945,0.9998469698926432,1.2584115351725023
1049,42.50405186385738,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.992480257512057,-9.98842447068813,22.348778272058873,-1.0003415981732198,0.9999987681771484,0.999846359452039,0.017458346036155155,11.710804110852521,-0.01745834603615526,0.9998463594520381,1.2586644554729332
1050,42.54457050243112,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.992490910075503,-9.988498846476205,22.34882104263015,-1.0003553977451236,0.9999987652007176,0.9998463522712258,0.017458586795151384,11.710703794818338,-0.017458586795151488,0.9998463522712249,1.2587476122328032
1051,42.585089141004865,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.992496327609274,-9.988497596240563,22.348825330195183,-1.0003532560645445,0.9999987614710776,0.9998463491947446,0.017458549356402814,11.710729151899358,-0.017458549356402918,0.9998463491947437,1.258726378380331
1052,42.62560777957861,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.99306451335417,-9.988532656895927,22.34934928075129,-1.0003525366164823,0.9999985720446735,0.9998461600164338,0.017458533494482734,11.711426025484782,-0.01745853349448284,0.9998461600164328,1.2587719716853418
1053,42.66612641815235,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.99308987947336,-9.988529405573047,22.34937051942845,-1.0003520143257165,0.9999985426377794,0.9998461307731683,0.01745852386678987,11.711474728586445,-0.017458523866789973,0.9998461307731674,1.258783098052236
1054,42.706645056726096,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.99309436355975,-9.988507141158209,22.349364580210622,-1.0003521815552974,0.9999985302488572,0.999846118335178,0.017458526568754917,11.711485876043406,-0.01745852656875502,0.9998461183351772,1.2588130619599873
1055,42.74716369529984,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.993085262567888,-9.988516807242434,22.349360758752674,-1.000352529735565,0.9999985397776353,0.9998461277564101,0.01745853281107058,11.711467749151552,-0.017458532811070685,0.9998461277564094,1.2588028687663477
1056,42.78768233387358,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.988183783598288,-9.987411832538555,22.344482228944862,-1.0012268757067686,1.0000025196591147,0.9998498404928452,0.017473860220629987,11.696832962274955,-0.01747386022063009,0.9998498404928443,1.2679352720994654
1057,42.82820097244733,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.990713412690297,-9.986652066161753,22.346405577606628,-1.0009936811844908,1.0000025395374974,0.9998499314787375,0.017469791166695253,11.70125750628457,-0.017469791166695354,0.9998499314787366,1.2660471707297132
1058,42.86871961102107,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.990041196810807,-9.987912221199224,22.346367436086208,-1.0008536176405813,1.0000038009187204,0.9998512353706579,0.01746736899642035,11.700913441307955,-0.01746736899642045,0.999851235370657,1.2626109585944958
1059,42.909238249594814,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.99055735298839,-9.987774559744878,22.346767639625316,-1.0008290511940097,1.0000040150250014,0.9998514569335865,0.017466944034593087,11.701491778888371,-0.017466944034593188,0.9998514569335856,1.262370294273686
1060,42.94975688816856,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.990498771271973,-9.987865025444819,22.346755668121716,-1.000827201377711,1.0000041745231931,0.9998516169713723,0.01746691453993354,11.701344930425634,-0.01746691453993364,0.9998516169713714,1.2621841338544477
1061,42.9902755267423,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.990994301981686,-9.987728219051917,22.34713780687608,-1.0008240465800762,1.0000039894869255,0.9998514329250877,0.01746685625450876,11.70198622776135,-0.017466856254508858,0.9998514329250867,1.2623719797921207
1062,43.030794165316046,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.990931990561876,-9.987878276068614,22.347149131574557,-1.0008233395340476,1.0000040394133785,0.99985148305947,0.01746684478811504,11.701897334205825,-0.017466844788115138,0.999851483059469,1.262190519779941
1063,43.07131280388979,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.99098046677898,-9.987708669744052,22.347116693095312,-1.0008246461678105,1.00000396712669,0.9998514103854768,0.017466866327172464,11.701981983031,-0.01746686632717256,0.9998514103854758,1.2624087946180622
1064,43.11183144246353,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.99161144642642,-9.988021477159577,22.347820950891137,-1.0008147638771705,1.0000037780330269,0.9998512243333045,0.017466690571463387,11.702816398809102,-0.017466690571463484,0.9998512243333036,1.2620728085913062
1065,43.15235008103728,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.99164304390206,-9.987876816027551,22.347784563283632,-1.0008162716417106,1.0000037517875213,0.9998511976321585,0.01746671642458277,11.702852675520942,-0.017466716424582866,0.9998511976321576,1.2622468322698377
1066,43.19286871961102,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.99164461983321,-9.988021585406898,22.347850675093124,-1.0008138639497266,1.000003774715239,0.9998512212903667,0.017466674809152736,11.702859085605173,-0.01746667480915283,0.9998512212903659,1.2620640730752963
1067,43.233387358184764,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.991442279933835,-9.988047964433406,22.347681458526036,-1.0008275457266966,1.0000041649017268,0.9998516072463972,0.017466920381008645,11.702291859355485,-0.01746692038100874,0.9998516072463963,1.2620096011420112
1068,43.27390599675851,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.98982754968017,-9.987737087268783,22.34609803948682,-1.0011303430567802,1.0000023678367131,0.9998497181323798,0.017472173008356864,11.699364900945904,-0.017472173008356958,0.9998497181323789,1.2665889345378503
1069,43.31442463533225,TRACKED,LK_OPTICAL_FLOW,325,325,1.0,LK_ACCEPTED,19.992080730201792,-9.98709114149409,22.347824981223912,-1.0009078982577888,1.0000027390417796,0.999850157107134,0.01746829768183514,11.703197294355178,-0.017468297681835235,0.9998501571071331,1.264543963456587
1070,43.354943273905995,TRACKED,LK_OPTICAL_FLOW,326,326,1.0,LK_ACCEPTED,19.9914889837886,-9.988209742350136,22.347795543321922,-1.0007731538518423,1.0000039687605642,0.999851427716353,0.017465967778788408,11.70291071150419,-0.0174659677787885,0.9998514277163522,1.2613243322254721
1071,43.39546191247974,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.991425072188463,-9.98853522698488,22.34788384607463,-1.0007820308942186,1.000004979906425,0.999852436001893,0.017466140350114238,11.702118662922047,-0.01746614035011433,0.999852436001892,1.2606253161800816
1072,43.43598055105348,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.991420731214816,-9.988480177943927,22.347855358347573,-1.000783080782569,1.0000049211450106,0.9998523769293924,0.017466157645087688,11.702143826761535,-0.01746615764508778,0.9998523769293913,1.260719788804416
1073,43.476499189627226,TRACKED,LK_OPTICAL_FLOW,327,327,1.0,LK_ACCEPTED,19.99013755273154,-9.988356652413586,22.34665227708487,-1.000707132977183,0.9999995114071977,0.9998469911678738,0.017464737821790116,11.704989050833138,-0.017464737821790213,0.9998469911678727,1.262519792953313
1074,43.51701782820097,TRACKED,LK_OPTICAL_FLOW,337,337,1.0,LK_ACCEPTED,19.990163536787236,-9.988427711029772,22.34670728241558,-1.0007200737537993,0.9999995533149114,0.999847029124599,0.017464964378308,11.704881995456,-0.017464964378308096,0.9998470291245979,1.2625755112804107
1075,43.557536466774714,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,19.989935362994174,-9.988519811650804,22.346544337870803,-1.000733948565929,0.9999998899193393,0.9998473614483199,0.017465212381287107,11.704322093051688,-0.017465212381287204,0.9998473614483188,1.2624826171800312
1076,43.59805510534846,TRACKED,LK_OPTICAL_FLOW,343,343,1.0,LK_ACCEPTED,19.98952287053487,-9.988838974287944,22.346318010936173,-1.000741513152114,1.0000007051502229,0.9998481742489685,0.017465358626359742,11.703319210542318,-0.01746535862635984,0.9998481742489674,1.2618669070780204
1077,43.6385737439222,TRACKED,LK_OPTICAL_FLOW,344,344,1.0,LK_ACCEPTED,19.990087504643157,-9.989060730349934,22.346922220250143,-1.0007000339398482,1.0000004647244993,0.9998479465036781,0.017464630588499574,11.704379059809252,-0.01746463058849967,0.999847946503677,1.2612885245248593
